  8.7750E+01  7.3975E-04  7.3988E-07  1.0380E-03  9.1484E-07  2.4202E-04  4.8274E-07  1.3718E-04  1.6647E-07  5.5749E-05  5.8235E-08
  8.8000E+01  7.3346E-04  7.3354E-07  1.0294E-03  9.0708E-07  2.3976E-04  4.7831E-07  1.3586E-04  1.6492E-07  5.5225E-05  5.7714E-08
  8.8250E+01  7.2726E-04  7.2728E-07  1.0210E-03  8.9940E-07  2.3754E-04  4.7394E-07  1.3457E-04  1.6340E-07  5.4714E-05  5.7200E-08
  8.8500E+01  7.2111E-04  7.2108E-07  1.0126E-03  8.9180E-07  2.3533E-04  4.6962E-07  1.3328E-04  1.6190E-07  5.4201E-05  5.6691E-08
  8.8750E+01  7.1505E-04  7.1495E-07  1.0043E-03  8.8429E-07  2.3316E-04  4.6535E-07  1.3202E-04  1.6041E-07  5.3702E-05  5.6188E-08
  8.9000E+01  7.0903E-04  7.0889E-07  9.9609E-04  8.7686E-07  2.3100E-04  4.6113E-07  1.3076E-04  1.5894E-07  5.3201E-05  5.5691E-08
  8.9250E+01  7.0310E-04  7.0290E-07  9.8798E-04  8.6952E-07  2.2887E-04  4.5696E-07  1.2953E-04  1.5749E-07  5.2714E-05  5.5199E-08
  8.9500E+01  6.9721E-04  6.9697E-07  9.7994E-04  8.6225E-07  2.2676E-04  4.5283E-07  1.2830E-04  1.5605E-07  5.2224E-05  5.4713E-08
  8.9750E+01  6.9140E-04  6.9111E-07  9.7200E-04  8.5506E-07  2.2469E-04  4.4875E-07  1.2709E-04  1.5463E-07  5.1747E-05  5.4232E-08
  9.0000E+01  6.8564E-04  6.8532E-07  9.6413E-04  8.4795E-07  2.2263E-04  4.4472E-07  1.2589E-04  1.5323E-07  5.1269E-05  5.3756E-08
  9.0250E+01  6.7996E-04  6.7958E-07  9.5636E-04  8.4092E-07  2.2060E-04  4.4074E-07  1.2472E-04  1.5184E-07  5.0803E-05  5.3286E-08
  9.0500E+01  6.7432E-04  6.7391E-07  9.4865E-04  8.3396E-07  2.1859E-04  4.3680E-07  1.2354E-04  1.5047E-07  5.0335E-05  5.2821E-08
  9.0750E+01  6.6876E-04  6.6830E-07  9.4104E-04  8.2708E-07  2.1661E-04  4.3290E-07  1.2239E-04  1.4912E-07  4.9879E-05  5.2361E-08
  9.1000E+01  6.6324E-04  6.6275E-07  9.3350E-04  8.2028E-07  2.1464E-04  4.2905E-07  1.2125E-04  1.4778E-07  4.9422E-05  5.1906E-08
  9.1250E+01  6.5780E-04  6.5726E-07  9.2604E-04  8.1354E-07  2.1270E-04  4.2524E-07  1.2013E-04  1.4646E-07  4.8976E-05  5.1456E-08
  9.1500E+01  6.5240E-04  6.5183E-07  9.1865E-04  8.0688E-07  2.1077E-04  4.2148E-07  1.1901E-04  1.4515E-07  4.8529E-05  5.1011E-08
  9.1750E+01  6.4707E-04  6.4646E-07  9.1136E-04  8.0029E-07  2.0888E-04  4.1776E-07  1.1791E-04  1.4385E-07  4.8093E-05  5.0571E-08
  9.2000E+01  6.4178E-04  6.4115E-07  9.0412E-04  7.9377E-07  2.0700E-04  4.1408E-07  1.1681E-04  1.4257E-07  4.7656E-05  5.0136E-08
  9.2250E+01  6.3656E-04  6.3589E-07  8.9697E-04  7.8732E-07  2.0515E-04  4.1044E-07  1.1574E-04  1.4131E-07  4.7230E-05  4.9705E-08
  9.2500E+01  6.3139E-04  6.3069E-07  8.8988E-04  7.8094E-07  2.0331E-04  4.0684E-07  1.1467E-04  1.4006E-07  4.6802E-05  4.9280E-08
  9.2750E+01  6.2626E-04  6.2555E-07  8.8287E-04  7.7462E-07  2.0149E-04  4.0328E-07  1.1361E-04  1.3882E-07  4.6379E-05  4.8858E-08
  9.3000E+01  6.2121E-04  6.2046E-07  8.7594E-04  7.6837E-07  1.9970E-04  3.9976E-07  1.1258E-04  1.3760E-07  4.5967E-05  4.8441E-08
